time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum
2016-11-19,62.2,40.9,50.4,58.4,37.1,47.8,0.075,0.075,0.0
2016-11-20,42.2,35.8,38.7,30.2,27.3,29.0,0.261,0.253,0.055
2016-11-21,40.4,34.7,36.9,29.2,25.1,27.2,0.0,0.0,0.0
2016-11-22,41.4,34.1,36.6,32.1,26.2,28.6,0.0,0.0,0.0
2016-11-23,45.5,30.5,36.6,39.4,24.6,31.0,0.0,0.0,0.0
2016-11-24,51.3,36.1,43.3,45.0,31.3,38.2,0.055,0.055,0.0
2016-11-25,53.4,42.4,47.1,49.7,39.3,44.3,0.036,0.036,0.0
2016-11-26,50.3,39.5,44.7,44.0,34.4,40.5,0.016,0.016,0.0
2016-11-27,48.0,35.8,40.8,40.4,30.1,35.2,0.0,0.0,0.0
2016-11-28,50.9,30.4,39.8,44.4,25.2,35.2,0.0,0.0,0.0
2016-11-29,57.5,39.6,52.0,59.5,39.7,50.2,0.661,0.661,0.0
2016-11-30,57.0,51.2,52.9,57.5,49.4,52.0,0.744,0.744,0.0
2016-12-01,61.3,41.9,51.0,57.6,35.0,45.4,0.204,0.204,0.0
2016-12-02,49.6,37.7,42.5,41.0,30.6,35.8,0.0,0.0,0.0
2016-12-03,46.0,37.8,41.3,37.4,33.1,35.3,0.0,0.0,0.0
2016-12-04,44.8,33.6,38.5,38.5,30.1,34.1,0.0,0.0,0.0
2016-12-05,47.7,35.8,40.6,41.9,30.6,35.8,0.232,0.228,0.028
2016-12-06,44.2,31.4,38.6,37.9,28.2,33.9,0.295,0.295,0.0
2016-12-07,44.8,38.0,41.6,41.6,33.8,37.2,0.155,0.155,0.0
2016-12-08,44.4,32.2,37.2,35.7,24.9,31.1,0.0,0.0,0.0
2016-12-09,38.4,29.5,33.1,27.4,20.8,23.7,0.0,0.0,0.0
2016-12-10,34.8,26.6,29.8,26.6,18.6,22.3,0.0,0.0,0.0
2016-12-11,34.7,24.9,29.4,26.6,19.2,22.9,0.02,0.0,0.138
2016-12-12,46.5,30.9,38.7,41.0,27.2,33.9,0.426,0.426,0.0
2016-12-13,41.3,28.3,34.6,35.6,25.2,30.9,0.0,0.0,0.0
2016-12-14,41.1,29.9,34.6,33.3,24.1,29.8,0.0,0.0,0.0
2016-12-15,31.6,20.3,25.5,24.1,5.6,13.2,0.0,0.0,0.028
2016-12-16,26.7,17.0,21.7,16.8,6.0,10.9,0.0,0.0,0.0
2016-12-17,36.1,24.2,30.5,29.6,15.4,23.0,0.521,0.3,1.599
2016-12-18,56.6,30.7,45.3,52.6,25.7,38.4,0.111,0.111,0.0
2016-12-19,29.5,23.3,26.7,25.1,14.1,18.8,0.0,0.0,0.0
2016-12-20,32.5,19.8,25.6,25.4,7.9,17.4,0.0,0.0,0.0
2016-12-21,41.7,25.7,31.4,32.9,16.7,24.4,0.0,0.0,0.0
2016-12-22,46.3,27.2,35.5,39.8,23.6,30.7,0.0,0.0,0.0
2016-12-23,44.9,30.8,36.3,37.8,25.2,31.4,0.0,0.0,0.0
2016-12-24,43.8,34.2,38.3,40.4,30.4,34.5,0.338,0.338,0.0
2016-12-25,48.0,29.2,37.1,45.3,26.1,33.9,0.0,0.0,0.0
2016-12-26,47.2,29.9,38.0,39.3,21.2,30.0,0.0,0.0,0.0
2016-12-27,58.5,37.9,51.3,54.5,36.3,46.4,0.016,0.016,0.0
2016-12-28,41.4,28.9,35.4,35.5,25.0,31.4,0.0,0.0,0.0
2016-12-29,43.1,27.9,34.8,39.5,22.4,30.3,0.354,0.354,0.0
2016-12-30,40.0,30.5,34.0,29.6,23.5,26.5,0.0,0.0,0.0
2016-12-31,41.4,28.2,34.9,34.4,20.1,27.2,0.0,0.0,0.0
2017-01-01,47.6,31.2,40.8,40.6,27.6,35.2,0.0,0.0,0.0
2017-01-02,41.0,30.5,36.4,34.9,25.6,31.0,0.213,0.213,0.0
2017-01-03,43.4,39.6,41.3,39.3,33.1,36.0,0.338,0.338,0.0
2017-01-04,50.6,33.1,42.7,42.8,25.3,37.5,0.008,0.008,0.0
2017-01-05,32.6,27.8,29.9,24.7,16.4,20.9,0.0,0.0,0.028
2017-01-06,33.3,25.9,29.6,24.7,18.9,22.5,0.103,0.0,0.744
2017-01-07,25.1,21.4,23.0,18.1,9.8,12.9,0.324,0.0,2.288
2017-01-08,23.5,9.9,16.9,12.2,2.7,7.6,0.0,0.0,0.0
2017-01-09,22.0,7.6,14.4,12.6,-1.6,5.0,0.0,0.0,0.0
2017-01-10,37.7,11.6,25.3,30.9,0.9,16.6,0.0,0.0,0.0
2017-01-11,50.3,37.4,42.6,42.6,31.0,37.3,0.205,0.205,0.0
2017-01-12,62.3,43.2,53.4,56.1,39.7,49.1,0.182,0.182,0.0
2017-01-13,56.5,32.3,43.8,52.8,25.9,39.9,0.0,0.0,0.0
2017-01-14,35.9,29.4,31.4,26.7,20.4,24.5,0.072,0.0,0.498
2017-01-15,38.8,27.4,32.2,33.7,22.1,26.5,0.0,0.0,0.028
2017-01-16,41.1,24.5,31.7,34.6,18.1,26.2,0.0,0.0,0.0
2017-01-17,40.0,33.1,36.9,35.2,30.9,33.2,0.28,0.28,0.0
2017-01-18,40.3,36.5,38.8,37.8,33.2,35.4,0.06,0.06,0.0
2017-01-19,48.5,35.1,40.2,41.2,33.9,37.2,0.0,0.0,0.0
2017-01-20,44.6,30.3,37.7,38.8,31.1,35.1,0.13,0.13,0.0
2017-01-21,49.2,39.5,43.7,43.0,38.0,40.3,0.0,0.0,0.0
2017-01-22,48.1,42.7,44.7,44.3,37.9,42.1,0.016,0.016,0.0
2017-01-23,42.4,35.5,38.6,37.2,26.1,30.0,0.501,0.501,0.0
2017-01-24,38.9,34.8,36.7,31.2,26.1,29.2,1.009,1.009,0.0
2017-01-25,50.3,33.9,40.0,44.2,28.2,35.0,0.0,0.0,0.0
2017-01-26,50.3,39.9,43.3,47.8,33.8,38.5,0.082,0.082,0.0
2017-01-27,41.6,34.8,38.7,33.5,26.9,31.0,0.0,0.0,0.0
2017-01-28,38.1,29.7,33.9,29.5,24.7,26.9,0.0,0.0,0.0
2017-01-29,41.8,28.7,33.7,32.4,26.0,28.8,0.0,0.0,0.0
2017-01-30,37.6,26.2,31.2,27.1,22.6,25.1,0.0,0.0,0.0
2017-01-31,36.6,24.4,29.1,28.7,18.6,22.9,0.032,0.004,0.222
2017-02-01,45.9,28.2,36.9,37.8,24.1,31.2,0.0,0.0,0.0
2017-02-02,43.0,28.9,34.9,33.2,25.4,29.7,0.0,0.0,0.0
2017-02-03,33.4,25.4,29.6,25.3,18.7,21.6,0.0,0.0,0.0
2017-02-04,33.8,22.9,27.6,24.5,11.5,18.3,0.0,0.0,0.0
2017-02-05,43.0,28.2,34.1,33.5,21.1,26.8,0.008,0.004,0.028
2017-02-06,47.9,27.8,36.8,41.2,28.0,33.4,0.0,0.0,0.0
2017-02-07,47.8,34.0,40.1,41.2,29.8,34.5,0.121,0.121,0.0
2017-02-08,61.2,40.6,53.1,56.0,39.4,47.2,0.028,0.028,0.0
2017-02-09,39.5,17.0,28.6,38.5,8.3,19.6,0.957,0.088,6.119
2017-02-10,28.7,13.2,20.8,20.9,6.7,13.8,0.012,0.0,0.083
2017-02-11,43.8,26.0,34.3,37.7,21.1,29.1,0.012,0.0,0.111
2017-02-12,35.8,31.5,33.7,31.3,24.5,28.1,0.506,0.459,0.331
2017-02-13,37.0,27.8,33.4,28.9,21.9,24.6,0.0,0.0,0.0
2017-02-14,39.6,21.8,29.9,33.8,17.8,25.7,0.0,0.0,0.0
2017-02-15,47.1,27.3,35.2,40.4,25.4,30.5,0.028,0.028,0.0
2017-02-16,34.8,27.4,30.8,26.8,20.5,23.1,0.0,0.0,0.0
2017-02-17,40.4,25.6,31.0,35.0,17.3,24.8,0.0,0.0,0.0
2017-02-18,61.1,26.6,42.3,53.4,22.1,37.0,0.0,0.0,0.0
2017-02-19,65.0,45.6,52.2,56.7,42.1,47.7,0.0,0.0,0.0
2017-02-20,53.3,36.8,44.1,46.2,31.2,40.2,0.0,0.0,0.0
2017-02-21,47.6,28.3,37.9,39.5,23.5,32.8,0.0,0.0,0.0
2017-02-22,57.7,37.2,45.2,54.7,33.9,40.9,0.012,0.012,0.0
2017-02-23,66.7,37.5,50.9,60.8,36.1,46.4,0.0,0.0,0.0
2017-02-24,71.0,50.7,59.0,66.4,44.6,54.9,0.0,0.0,0.0
2017-02-25,66.8,47.6,58.1,63.8,42.1,54.0,0.063,0.063,0.0
2017-02-26,46.3,35.0,40.2,40.9,27.4,31.4,0.0,0.0,0.0
2017-02-27,52.9,30.2,40.6,43.9,22.7,34.4,0.0,0.0,0.0
2017-02-28,62.0,37.8,49.5,55.4,38.5,47.1,0.164,0.164,0.0
2017-03-01,71.6,51.1,60.2,61.6,49.7,56.0,0.162,0.162,0.0
2017-03-02,64.0,37.7,47.3,55.3,28.4,37.5,0.004,0.004,0.0
2017-03-03,39.1,28.7,34.1,28.0,17.4,24.0,0.0,0.0,0.0
2017-03-04,33.0,20.6,26.7,17.5,8.0,14.2,0.0,0.0,0.0
2017-03-05,35.7,15.9,24.8,28.1,4.5,15.2,0.0,0.0,0.0
2017-03-06,44.9,23.3,33.4,36.6,17.5,27.5,0.0,0.0,0.0
2017-03-07,55.0,35.3,45.8,52.1,33.3,43.3,0.202,0.202,0.0
2017-03-08,59.1,47.5,53.4,50.4,42.6,47.0,0.036,0.036,0.0
2017-03-09,60.1,46.8,52.1,51.9,40.6,45.9,0.0,0.0,0.0
2017-03-10,46.1,25.7,36.5,44.0,16.9,28.9,0.326,0.016,2.205
2017-03-11,30.2,19.5,24.7,18.2,8.6,13.4,0.0,0.0,0.0
2017-03-12,31.4,18.7,24.6,20.1,10.1,15.6,0.0,0.0,0.0
2017-03-13,34.1,13.4,24.2,27.3,11.8,19.6,0.008,0.0,0.055
2017-03-14,32.7,22.3,29.6,23.2,12.1,18.8,1.987,0.485,10.529
2017-03-15,26.8,17.0,22.2,16.8,9.2,12.1,0.004,0.0,0.224
2017-03-16,36.8,19.5,26.9,29.2,12.9,20.3,0.0,0.0,0.0
2017-03-17,41.3,20.0,29.7,36.5,17.5,26.8,0.0,0.0,0.0
2017-03-18,37.2,24.0,31.8,30.3,21.7,27.4,0.143,0.1,0.304
2017-03-19,43.3,26.9,35.1,39.2,26.1,31.3,0.0,0.0,0.0
2017-03-20,46.3,20.6,33.5,43.5,26.6,35.2,0.0,0.0,0.0
2017-03-21,50.3,33.8,40.6,50.8,34.9,41.8,0.016,0.016,0.0
2017-03-22,38.2,21.7,31.5,43.0,15.5,26.9,0.0,0.0,0.0
2017-03-23,39.6,19.6,28.9,34.6,15.4,24.7,0.0,0.0,0.0
2017-03-24,51.5,21.6,37.6,46.4,24.4,34.3,0.0,0.0,0.0
2017-03-25,64.4,43.0,50.4,62.3,39.2,46.4,0.124,0.124,0.0
2017-03-26,42.3,38.4,40.6,38.8,31.9,33.8,0.0,0.0,0.0
2017-03-27,57.9,40.3,48.5,53.8,34.5,43.5,0.277,0.277,0.0
2017-03-28,51.3,43.1,46.3,44.8,39.9,42.4,0.415,0.415,0.0
2017-03-29,58.8,42.2,48.7,51.4,38.5,44.0,0.0,0.0,0.0
2017-03-30,51.6,32.5,42.3,45.5,30.3,37.4,0.031,0.031,0.0
2017-03-31,45.2,37.8,41.3,36.8,32.8,34.8,1.732,1.732,0.0
2017-04-01,49.9,37.0,42.2,42.6,29.6,35.4,0.051,0.051,0.0
2017-04-02,60.7,36.8,47.8,53.5,33.7,43.7,0.0,0.0,0.0
2017-04-03,64.2,40.6,51.1,57.5,37.1,47.2,0.06,0.06,0.0
2017-04-04,67.4,46.3,54.9,64.6,43.9,52.7,0.722,0.722,0.0
2017-04-05,63.9,46.1,53.4,60.7,42.0,49.9,0.0,0.0,0.0
2017-04-06,55.3,41.9,46.8,54.2,33.4,41.1,1.059,1.059,0.0
2017-04-07,49.3,40.2,46.0,43.6,32.0,37.9,0.004,0.004,0.0
2017-04-08,56.1,37.0,45.4,47.9,31.4,38.9,0.0,0.0,0.0
2017-04-09,65.4,34.1,50.0,58.3,33.7,46.7,0.0,0.0,0.0
2017-04-10,76.5,42.3,58.9,71.2,41.8,57.0,0.0,0.0,0.0
2017-04-11,80.7,53.6,66.0,75.7,51.4,63.5,0.0,0.0,0.0
2017-04-12,72.8,53.7,63.4,71.9,54.7,63.2,0.024,0.024,0.0
2017-04-13,63.3,46.6,54.4,57.4,42.0,50.4,0.0,0.0,0.0
2017-04-14,62.6,42.1,51.6,60.7,41.4,49.3,0.0,0.0,0.0
2017-04-15,64.6,41.9,54.5,62.0,42.0,52.1,0.0,0.0,0.0
2017-04-16,82.7,56.8,68.8,81.4,56.1,68.0,0.0,0.0,0.0
2017-04-17,70.4,56.8,65.0,68.6,53.1,63.3,0.0,0.0,0.0
2017-04-18,62.6,47.0,54.1,61.4,43.9,50.7,0.0,0.0,0.0
2017-04-19,54.8,43.7,49.1,48.0,40.7,44.2,0.0,0.0,0.0
2017-04-20,64.7,50.9,55.7,63.3,48.8,55.1,0.167,0.167,0.0
2017-04-21,56.0,48.2,51.8,53.5,46.6,49.5,0.178,0.178,0.0
2017-04-22,54.3,49.7,51.9,54.8,45.4,51.2,0.175,0.175,0.0
2017-04-23,63.2,43.1,52.3,60.7,39.7,48.9,0.0,0.0,0.0
2017-04-24,54.9,44.0,50.1,52.3,44.0,48.8,0.016,0.016,0.0
2017-04-25,54.8,49.8,51.9,51.2,46.4,48.6,0.762,0.762,0.0
2017-04-26,59.3,52.9,56.3,64.2,51.1,56.2,0.239,0.239,0.0
2017-04-27,72.0,54.9,61.4,70.4,59.6,63.1,0.0,0.0,0.0
2017-04-28,82.0,58.8,69.6,81.8,60.4,70.7,0.0,0.0,0.0
2017-04-29,81.8,61.6,71.2,85.7,66.7,75.8,0.071,0.071,0.0
2017-04-30,65.5,51.7,58.4,70.4,46.1,54.9,0.0,0.0,0.0
2017-05-01,79.4,51.9,65.0,77.8,47.6,62.0,0.0,0.0,0.0
2017-05-02,71.3,60.2,67.6,70.7,60.1,65.9,0.04,0.04,0.0
2017-05-03,63.0,51.4,57.1,59.2,47.5,53.9,0.0,0.0,0.0
2017-05-04,59.9,43.0,52.1,55.8,42.2,48.7,0.0,0.0,0.0
2017-05-05,65.0,50.8,56.8,65.2,47.6,54.7,1.219,1.219,0.0
2017-05-06,65.0,53.9,60.9,60.9,50.5,58.3,0.126,0.126,0.0
2017-05-07,54.7,47.5,51.5,49.6,44.9,46.7,0.004,0.004,0.0
2017-05-08,56.2,42.2,49.5,50.8,40.0,45.7,0.004,0.004,0.0
2017-05-09,60.0,41.5,51.1,55.1,39.5,48.3,0.008,0.008,0.0
2017-05-10,62.9,44.1,53.0,58.5,45.0,51.6,0.0,0.0,0.0
2017-05-11,60.4,44.2,52.4,57.1,45.5,50.5,0.0,0.0,0.0
2017-05-12,57.4,44.2,51.4,54.5,45.8,50.2,0.0,0.0,0.0
2017-05-13,49.9,45.4,48.7,49.6,40.0,45.3,1.166,1.166,0.0
2017-05-14,67.5,45.2,55.2,62.3,40.4,51.8,0.06,0.06,0.0
2017-05-15,65.4,50.7,57.3,62.0,46.1,53.3,0.0,0.0,0.0
2017-05-16,74.6,50.8,63.1,72.8,51.2,63.1,0.0,0.0,0.0
2017-05-17,87.6,54.8,71.4,89.9,56.3,74.0,0.0,0.0,0.0
2017-05-18,88.6,69.5,78.3,90.5,71.4,82.6,0.0,0.0,0.0
2017-05-19,88.9,70.0,78.4,93.1,71.8,83.7,0.083,0.083,0.0
2017-05-20,67.6,53.5,59.1,69.1,51.5,57.4,0.116,0.116,0.0
2017-05-21,65.1,50.1,57.6,62.4,48.6,54.5,0.0,0.0,0.0
2017-05-22,59.6,54.0,57.1,64.1,53.1,58.0,0.643,0.643,0.0
2017-05-23,69.4,56.7,61.9,66.4,59.0,61.6,0.0,0.0,0.0
2017-05-24,65.7,55.5,59.2,63.6,55.3,59.5,0.056,0.056,0.0
2017-05-25,61.5,53.5,56.7,61.6,51.5,55.9,1.106,1.106,0.0
2017-05-26,73.7,55.6,63.9,73.1,56.7,64.7,0.167,0.167,0.0
2017-05-27,71.1,56.6,64.7,72.1,58.5,66.3,0.0,0.0,0.0
2017-05-28,70.6,56.6,63.3,71.3,57.6,63.9,0.032,0.032,0.0
2017-05-29,58.9,54.6,57.3,57.8,54.5,56.1,0.21,0.21,0.0
2017-05-30,62.9,54.0,58.4,59.2,53.2,56.4,0.063,0.063,0.0
2017-05-31,75.4,57.8,64.9,78.6,59.3,67.2,0.13,0.13,0.0
2017-06-01,77.5,57.2,67.3,75.3,59.9,68.6,0.0,0.0,0.0
2017-06-02,75.6,55.6,64.6,71.1,56.7,64.0,0.0,0.0,0.0
2017-06-03,71.8,52.1,61.3,69.1,52.3,60.9,0.098,0.098,0.0
2017-06-04,72.2,52.6,62.4,69.7,54.0,62.9,0.088,0.088,0.0
2017-06-05,75.5,61.1,66.2,72.2,62.7,67.1,0.32,0.32,0.0
2017-06-06,60.8,54.8,57.9,61.7,52.4,56.8,0.108,0.108,0.0
2017-06-07,64.7,52.6,58.3,65.8,49.9,57.3,0.008,0.008,0.0
2017-06-08,68.0,49.9,59.4,67.4,53.2,59.4,0.0,0.0,0.0
2017-06-09,78.3,49.7,64.5,79.0,49.1,65.8,0.0,0.0,0.0
2017-06-10,84.2,59.8,72.1,84.3,60.8,74.3,0.0,0.0,0.0
2017-06-11,90.3,66.1,78.3,91.7,69.2,81.7,0.0,0.0,0.0
2017-06-12,91.9,68.6,80.9,95.1,73.7,85.3,0.0,0.0,0.0
2017-06-13,93.8,70.9,82.8,98.4,75.4,87.7,0.0,0.0,0.0
2017-06-14,80.5,66.5,74.6,87.9,67.8,78.6,0.048,0.048,0.0
2017-06-15,76.4,61.0,68.0,75.4,63.4,68.2,0.0,0.0,0.0
2017-06-16,70.9,61.1,65.9,75.3,63.3,69.0,0.152,0.152,0.0
2017-06-17,73.0,65.1,68.7,81.4,70.2,75.1,0.598,0.598,0.0
2017-06-18,84.5,70.1,76.4,92.5,76.1,84.6,0.055,0.055,0.0
2017-06-19,87.1,72.1,78.0,93.2,76.7,84.5,1.15,1.15,0.0
2017-06-20,82.1,68.3,74.9,83.3,74.2,79.2,0.024,0.024,0.0
2017-06-21,82.5,66.4,74.5,85.3,71.6,78.2,0.012,0.012,0.0
2017-06-22,84.3,62.5,74.4,88.5,70.3,80.3,0.0,0.0,0.0
2017-06-23,84.4,72.5,77.7,89.7,81.0,84.2,0.087,0.087,0.0
2017-06-24,84.0,71.7,77.9,87.7,76.8,82.6,1.27,1.27,0.0
2017-06-25,80.3,65.3,73.5,84.3,71.0,77.6,0.0,0.0,0.0
2017-06-26,77.5,60.9,69.9,78.0,62.3,71.4,0.0,0.0,0.0
2017-06-27,77.3,61.9,68.6,80.2,63.6,71.5,0.064,0.064,0.0
2017-06-28,77.4,58.0,68.3,77.8,58.7,68.9,0.0,0.0,0.0
2017-06-29,83.6,62.1,73.0,85.6,66.0,75.5,0.0,0.0,0.0
2017-06-30,88.6,71.4,79.1,94.3,73.3,83.2,0.016,0.016,0.0
2017-07-01,85.5,73.4,77.7,92.2,78.4,83.3,0.177,0.177,0.0
2017-07-02,87.4,70.8,78.8,90.9,78.1,84.8,0.0,0.0,0.0
2017-07-03,88.5,68.3,78.7,93.1,74.8,83.9,0.0,0.0,0.0
2017-07-04,83.6,70.1,75.8,89.4,74.2,81.2,0.044,0.044,0.0
2017-07-05,81.9,68.1,75.1,84.6,73.9,78.5,0.0,0.0,0.0
2017-07-06,75.0,67.8,70.5,78.5,73.3,75.2,0.163,0.163,0.0
2017-07-07,77.7,68.5,71.5,87.7,74.8,78.5,1.151,1.151,0.0
2017-07-08,84.7,68.2,75.5,90.3,74.2,80.9,0.0,0.0,0.0
2017-07-09,80.9,64.2,73.4,82.8,69.3,76.3,0.0,0.0,0.0
2017-07-10,82.5,62.2,73.7,87.2,66.3,77.7,0.024,0.024,0.0
2017-07-11,85.6,71.6,77.3,93.1,79.1,85.5,0.311,0.311,0.0
2017-07-12,87.4,71.8,79.2,96.5,81.4,88.0,0.331,0.331,0.0
2017-07-13,91.7,75.1,81.6,96.4,82.7,89.3,0.04,0.04,0.0
2017-07-14,75.8,69.2,71.5,81.3,71.6,74.9,0.632,0.632,0.0
2017-07-15,83.5,69.9,75.6,90.8,75.9,81.8,0.004,0.004,0.0
2017-07-16,84.7,66.4,75.4,91.5,70.7,81.3,0.0,0.0,0.0
2017-07-17,83.2,68.8,76.4,88.7,75.7,83.7,0.02,0.02,0.0
2017-07-18,86.5,71.1,78.2,94.8,79.7,87.4,0.016,0.016,0.0
2017-07-19,91.0,73.4,81.6,98.0,83.6,90.7,0.0,0.0,0.0
2017-07-20,93.7,74.0,83.4,100.0,84.9,91.7,0.016,0.016,0.0
2017-07-21,93.3,74.7,83.7,99.2,83.7,91.3,0.0,0.0,0.0
2017-07-22,91.0,74.6,81.7,97.3,83.7,89.5,0.161,0.161,0.0
2017-07-23,79.5,72.9,75.8,83.4,77.2,81.1,0.465,0.465,0.0
2017-07-24,74.6,67.7,71.0,77.9,67.4,73.8,1.755,1.755,0.0
2017-07-25,72.8,65.4,68.1,75.4,65.8,70.3,0.04,0.04,0.0
2017-07-26,73.8,64.7,68.7,77.1,66.9,71.4,0.016,0.016,0.0
2017-07-27,77.8,63.7,70.9,85.6,67.3,76.4,0.028,0.028,0.0
2017-07-28,80.2,66.7,73.3,87.9,76.1,82.3,0.024,0.024,0.0
2017-07-29,73.6,62.8,68.6,79.0,65.2,71.0,0.544,0.544,0.0
2017-07-30,79.1,60.4,69.9,83.0,59.7,71.4,0.0,0.0,0.0
2017-07-31,85.1,60.2,73.4,91.3,63.3,78.3,0.0,0.0,0.0
2017-08-01,87.3,66.5,77.1,94.5,73.5,84.0,0.0,0.0,0.0
2017-08-02,85.6,68.8,76.0,92.4,76.4,82.2,0.268,0.268,0.0
2017-08-03,84.1,67.4,75.0,92.7,74.2,82.1,0.107,0.107,0.0
2017-08-04,85.4,68.6,75.7,92.2,76.7,82.6,0.098,0.098,0.0
2017-08-05,79.4,68.5,73.3,82.7,69.7,77.6,0.226,0.226,0.0
2017-08-06,77.7,62.4,69.8,76.7,62.2,70.1,0.0,0.0,0.0
2017-08-07,69.8,65.1,67.3,74.6,68.0,70.9,0.635,0.635,0.0
2017-08-08,76.5,65.3,69.6,81.8,68.8,74.0,0.0,0.0,0.0
2017-08-09,82.1,61.9,71.8,87.4,65.6,76.2,0.0,0.0,0.0
2017-08-10,82.4,63.3,73.0,88.1,68.5,77.4,0.0,0.0,0.0
2017-08-11,81.6,64.7,72.1,86.0,70.1,77.7,0.072,0.072,0.0
2017-08-12,80.0,67.6,72.6,83.8,71.4,78.2,0.532,0.532,0.0
2017-08-13,82.5,68.9,74.9,87.3,76.2,81.3,0.004,0.004,0.0
2017-08-14,80.9,66.4,73.4,83.7,70.9,78.2,0.0,0.0,0.0
2017-08-15,73.9,69.2,71.2,83.1,76.2,79.2,0.591,0.591,0.0
2017-08-16,85.5,67.3,75.3,90.9,75.0,82.7,0.0,0.0,0.0
2017-08-17,81.5,67.2,73.8,87.2,70.1,79.2,0.008,0.008,0.0
2017-08-18,85.3,71.7,75.5,94.9,79.3,84.3,1.116,1.116,0.0
2017-08-19,85.4,70.6,77.5,90.5,79.2,84.8,0.0,0.0,0.0
2017-08-20,83.7,68.2,75.8,86.0,70.6,79.0,0.0,0.0,0.0
2017-08-21,85.8,65.6,75.6,91.6,70.4,82.2,0.0,0.0,0.0
2017-08-22,87.1,72.0,79.1,98.0,80.4,87.7,0.039,0.039,0.0
2017-08-23,82.3,69.8,75.9,84.5,72.1,80.3,0.0,0.0,0.0
2017-08-24,79.9,63.1,72.0,81.4,64.3,73.4,0.0,0.0,0.0
2017-08-25,77.2,62.2,69.5,79.0,62.8,71.4,0.0,0.0,0.0
2017-08-26,76.4,61.3,68.5,77.8,59.9,69.1,0.0,0.0,0.0
2017-08-27,75.5,59.3,67.7,75.4,57.4,67.5,0.0,0.0,0.0
2017-08-28,73.4,60.4,66.7,72.5,60.8,67.1,0.0,0.0,0.0
2017-08-29,67.9,62.1,64.5,67.3,61.5,64.5,0.358,0.358,0.0
2017-08-30,76.8,59.8,67.3,76.8,59.8,67.9,0.043,0.043,0.0
2017-08-31,81.6,62.5,70.7,80.7,64.0,71.3,0.0,0.0,0.0
2017-09-01,70.6,55.7,63.1,67.4,50.3,59.7,0.0,0.0,0.0
2017-09-02,69.9,54.9,60.9,64.5,51.5,57.9,0.319,0.319,0.0
2017-09-03,69.2,61.0,65.2,73.3,59.3,66.7,0.28,0.28,0.0
2017-09-04,80.2,58.7,69.0,80.0,60.2,69.9,0.0,0.0,0.0
2017-09-05,85.0,67.2,75.0,88.6,70.0,78.2,0.02,0.02,0.0
2017-09-06,72.1,62.0,66.9,74.3,61.1,69.2,0.541,0.541,0.0
2017-09-07,71.0,58.8,64.2,70.9,59.6,64.0,0.182,0.182,0.0
2017-09-08,70.8,55.7,62.7,69.8,53.1,62.0,0.0,0.0,0.0
2017-09-09,69.0,53.9,60.4,68.7,51.9,59.3,0.0,0.0,0.0
2017-09-10,71.0,54.8,62.2,70.5,52.3,61.6,0.0,0.0,0.0
2017-09-11,75.8,52.5,64.2,75.4,52.2,64.2,0.0,0.0,0.0
2017-09-12,80.0,55.5,67.8,78.8,57.7,68.8,0.0,0.0,0.0
2017-09-13,79.7,58.3,68.9,80.3,60.1,72.5,0.02,0.02,0.0
2017-09-14,78.8,67.6,71.8,84.6,75.1,78.8,0.403,0.403,0.0
2017-09-15,80.2,62.4,71.5,84.9,68.3,77.3,0.0,0.0,0.0
2017-09-16,79.7,64.9,71.4,86.5,71.2,78.1,0.028,0.028,0.0
2017-09-17,77.5,65.9,70.3,81.8,72.9,76.3,0.008,0.008,0.0
2017-09-18,74.7,67.3,70.0,77.3,71.9,74.3,0.036,0.036,0.0
2017-09-19,75.8,68.2,70.3,75.1,70.6,73.2,0.193,0.193,0.0
2017-09-20,78.7,68.1,72.9,81.6,71.0,76.0,0.0,0.0,0.0
2017-09-21,81.6,68.1,73.7,82.9,71.8,77.0,0.0,0.0,0.0
2017-09-22,80.7,65.5,72.2,81.3,64.1,72.9,0.0,0.0,0.0
2017-09-23,85.4,66.5,74.0,87.1,66.1,75.4,0.0,0.0,0.0
2017-09-24,87.6,64.9,75.0,91.2,68.1,78.4,0.0,0.0,0.0
2017-09-25,85.8,68.2,74.5,90.7,71.9,79.5,0.0,0.0,0.0
2017-09-26,81.2,67.6,72.6,84.8,70.9,76.8,0.0,0.0,0.0
2017-09-27,82.6,68.4,73.7,90.6,74.6,81.5,0.02,0.02,0.0
2017-09-28,76.6,61.5,70.6,81.7,56.8,71.0,0.0,0.0,0.0
2017-09-29,67.9,54.3,61.2,64.8,50.5,58.4,0.0,0.0,0.0
2017-09-30,64.1,55.4,59.4,58.6,50.9,55.3,0.032,0.032,0.0
2017-10-01,66.9,50.4,58.2,66.1,45.6,55.6,0.0,0.0,0.0
2017-10-02,70.9,49.2,59.5,69.7,46.7,57.7,0.0,0.0,0.0
2017-10-03,68.2,51.7,60.1,66.8,50.9,58.4,0.0,0.0,0.0
2017-10-04,75.5,50.0,62.2,74.8,49.0,62.2,0.0,0.0,0.0
2017-10-05,81.6,60.9,70.4,82.1,60.9,71.4,0.016,0.016,0.0
2017-10-06,80.0,63.1,71.3,81.9,69.3,75.6,0.047,0.047,0.0
2017-10-07,81.1,64.1,72.0,81.4,70.0,75.5,0.0,0.0,0.0
